Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
2942523,"Caine Black Knife (The Acts of Caine, #3)",Matthew Woodring Stover,"Stover, Matthew Woodring",,"=""0345455878""","=""9780345455871""",4,4.07,Del Rey,Paperback,343,2008,2008,2009/05/07,2009/05/07,2009,2009 (#28),read,"The first book was by far the best, but I enjoyed Caine Black Knife more than Blade of Tyshalle. The plot is simpler, and it's nice to get both more advancing of the present day story while reading about the adventure that made him Caine.",,,1,,,0,,,,,
311864,"Heroes Die (The Acts of Caine, #1)",Matthew Woodring Stover,"Stover, Matthew Woodring",,"=""0345421450""","=""9780345421456""",5,4.09,Del Rey,Mass Market Paperback,545,1999,1998,2009/04/04,2008/12/10,"2009, favorite","2009 (#23), favorite (#4)",read,"A fantastic read. Actually 4.5/5, and comes damn close to getting 5 stars from me. Everything was terrific, from the universe to the characters. I even enjoyed the touches of meta-fiction, which were just enough to pique my whimsy and not too much to be overbearing. Loved this through and through. There was one aspect towards the end that jarred a little, but not nearly enough as to spoil my enjoyment of the book.",,,1,russmc,,0,,,,,
2381756,"By Schism Rent Asunder (Safehold, #2)",David Weber,"Weber, David",,"=""0765315017""","=""9780765315014""",3,4.12,Tor Books,Hardcover,510,2008,2008,2009/04/12,2009/04/12,2009,2009 (#27),read,"Lots and lots of setup for the third book. There didn't really seem to be any overarching plot threads, but Weber's moving people and countries around. Not too much shakeup in the status quo. I am looking forward to the next book, though.",,,1,,,0,,,,,
304123,"Blade of Tyshalle (The Acts of Caine, #2)",Matthew Woodring Stover,"Stover, Matthew Woodring",,"=""0345421434""","=""9780345421432""",4,4.06,Del Rey Books,Paperback,800,2002,2001,2009/04/10,2009/04/12,2009,2009 (#26),read,"Not as good as Heroes Die, but still pretty awesome. I don't think the plot was as tight as in the first book.",,,1,,,0,,,,,
72199,"Off Armageddon Reef (Safehold, #1)",David Weber,"Weber, David",,"=""0765315009""","=""9780765315007""",4,4.13,Tor Books,Hardcover,605,2007,2007,2009/04/06,2009/04/07,2009,2009 (#25),read,"It's exactly what I expected from Weber. He does what he does best, which is wide-scale political intrigue with a strong military background. The universe premise is SF, although the actual book is much more fantasy than anything else. Much like the Prince Roger series, a medieval civilization is greatly advanced by an outsider with vastly more technical knowledge. In fact, the whole naval emphasis gave me an eerie sense of deja-vu, as it parallels much of the March to the Stars ""uplift"".<br/><br/>As usual, the grand plot and military actions are the strengths of this book. The characters are standard, with the usual Weber do-gooders and villains. And of course, there is a deluge of characters thrown at you straightaway. They all have incomprehensible names that look alike, which made the book much harder to get into. After the clean writing in Heroes Die, it took a while to get into Off Armageddon Reef, but once I was re-accustomed to Weber's style, it was smooth sailing.",,,1,,,0,,,,,
645180,Soon I Will Be Invincible,Austin Grossman,"Grossman, Austin",,"=""0375424865""","=""9780375424861""",3,3.68,Pantheon,Hardcover,287,2007,2007,2009/04/04,2008/12/10,2009,2009 (#24),read,"A pleasure to read, although the ending was lackluster. More like 3.5/5, if I could do half-ratings.",,,1,,,0,,,,,
28876,"His Majesty's Dragon (Temeraire, #1)",Naomi Novik,"Novik, Naomi",,"=""0345481283""","=""9780345481283""",4,4.03,Del Rey,Mass Market Paperback,356,2006,2006,2009/04/03,2009/04/04,2009,2009 (#22),read,"Good, except for the deus ex machina at the climax.",,,1,,,0,,,,,
25317,"March to the Stars (Empire of Man, #3)",David Weber,"Weber, David",John Ringo,"=""0743488180""","=""9780743488181""",3,4.21,Baen,Paperback,640,2004,2003,2009/03/31,2009/04/02,,,read,,,,1,,,0,,,,,
583417,Birth of Fire,Jerry Pournelle,"Pournelle, Jerry",,"=""067165649X""","=""9780671656492""",2,3.69,Baen Books,Paperback,229,1987,1976,2009/03/28,2009/03/28,2009,2009 (#19),read,Eh. I've read better.,,,1,,,0,,,,,
25318,"March to the Sea (Empire of Man, #2)",David Weber,"Weber, David",John Ringo,"=""074343580X""","=""9780743435802""",3,4.21,Baen,Paperback,672,2002,2001,2009/03/19,2009/03/20,,,read,"After reading March Upcountry, I had to continue on with the tale. Thought this was a bit weaker than the first book, but still enjoyable nonetheless. Now I want to finish the trilogy.",,,1,,,0,,,,,
25320,"March Upcountry (Empire of Man, #1)",David Weber,"Weber, David",John Ringo,"=""0743435389""","=""9780743435383""",4,4.19,Baen,Paperback,608,2002,2001,2009/03/18,2009/03/20,,,read,"Pulpy SF, what can I say? An easy and fun read.",,,1,,,0,,,,,
2059573,Implied Spaces,Walter Jon Williams,"Williams, Walter Jon",,"=""1597801259""","=""9781597801256""",3,3.74,Night Shade Books,Hardcover,265,2008,2008,2009/03/20,2009/03/21,2009,2009 (#17),read,"An enjoyable read. Fun venture into an almost-Singularity era, but I didn't really feel that it utilized the universe as much as it should have. The wormholes and created universes were interesting ideas, but I wanted a bit more.",,,1,,,0,,,,,
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,"Lewis, Michael",,"=""0393324818""","=""9780393324815""",5,4.24,W. W. Norton  Company,Paperback,317,2004,2003,2009/03/15,2009/03/14,2009,2009 (#16),read,"Sports, statistics, and exploiting inefficiencies. Everything this book is about interests me. Having it be well-written as well is just icing on the cake. I love the use of math to find diamonds in the rough. I also very much enjoy using statistic to debunk accepted knowledge.",,,1,,,0,,,,,
1823,Them: Adventures with Extremists,Jon Ronson,"Ronson, Jon",,"=""0743233212""","=""9780743233217""",0,3.96,Simon  Schuster,Paperback,336,2003,2001,,2009/03/14,,,read,"The subject matter didn't interest me enough to keep me hooked. The writing itself was fine, but I wasn't really expecting a book about conspiracy theorists.",,,1,,,0,,,,,
2776527,Traffic: Why We Drive the Way We Do and What It Says About Us,Tom Vanderbilt,"Vanderbilt, Tom",,"=""0307264785""","=""9780307264787""",3,3.71,Knopf Publishing Group,Hardcover,402,2008,2008,2009/03/10,2009/03/02,2009,2009 (#14),read,"What I learned... judgment of risk and safety involve many, many contradictions. Overall, lots of interesting facts and statistics, but kind of hard to read.",,,1,,,0,,,,,
223380,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,"=""0330426648""","=""9780330426640""",4,4.23,Small Beer Press,ebook,281,2010,2002,2009/02/27,2009/02/27,2009,2009 (#12),read,"I didn't realize I'd read one of his short stories before (Hell Is the Absence of God). Great reads, all of them. Fast reads too, being short stories. Would get 4.5/5 if goodreads had half-stars.",,,1,,,0,,,,,
101599,The Guns of the South,Harry Turtledove,"Turtledove, Harry",,"=""0345413660""","=""9780345413666""",4,3.95,Random House Inc,Paperback,528,1997,1992,2009/02/27,2009/02/25,2009,2009 (#11),read,"This book surely has the most absurd concept: a hate group goes back in time and gives Robert E. Lee AK-47s. And yet, Turtledove does a remarkable job with the characters and the story, making it pretty hard to put down. A great read, and one that makes me want to read up on Civil War history. Somewhat more serious than my usual SF reads, and really incredible that such a strange premise could yield such a good book.",,,1,,,0,,,,,
905,The Inner Game of Tennis: The Classic Guide to the Mental Side of Peak Performance,W. Timothy Gallwey,"Gallwey, W. Timothy","Zach Kleinman, Pete Carroll","=""0679778314""","=""9780679778318""",4,4.21,Random House Trade Paperbacks,Paperback,134,1997,1974,2009/02/24,2009/02/25,,,read,"I definitely agree with the core concepts espoused by this book. In short, let your subconscious (the author calls this ""Self 2"") do the work. Lots of good stuff in here on getting your conscious mind out of the way. I'm not entirely convinced that you should let go completely, but the author might say that's my ""Self 1"" talking. Perhaps that's the case. Some of the book felt a bit ""woo""-ish, but overall, I enjoyed it a lot. Very easy to read, and left me with a bunch of thoughts on how to teach.",,,1,,,0,,,,,
129731,Mindless Eating: Why We Eat More Than We Think,Brian Wansink,"Wansink, Brian",,"=""0553804340""","=""9780553804348""",5,3.95,Bantam,Hardcover,276,2006,2006,2009/02/19,2009/02/16,2009,2009 (#10),read,"A great book to read for anyone interested in the psychology of eating. As with many subjects, it's amazing how little control people have over the act of eating and feeling full. I don't need to lose weight myself, but I find myself rather curious about the ""dieting"" tactics espoused by the book. They make a lot of sense, and seem way safer than the fad diets floating around nowadays.",,,1,,,0,,,,,
44736,"The Elements of Graphic Design: Space, Unity, Page Architecture, and Type",Alex W. White,"White, Alex W.",,"=""1581152507""","=""9781581152500""",4,3.87,Allworth Press,Paperback,149,2002,2002,2009/02/14,2009/02/05,2009,2009 (#9),read,"Yet another book that I wish my coworkers would read. This is written at just about the perfect level for me, covering a broad amount of content without going too deep. It was a good overview, and definitely showed me that I could stand to learn some more about this topic. (Especially typography, which was quite fascinating. I've read a bit about typography in the past, but this presented the topic in pretty much the exact amount of detail that I wanted.)",,,1,,,0,,,,,
822239,"Ageless Spine, Lasting Health: The Open Secret to Pain-Free Living and Comfortable Aging",Kathleen Porter,"Porter, Kathleen",,"=""1933538406""","=""9781933538402""",2,4.18,Synergy Books,Paperback,212,2006,2006,2009/02/09,2009/02/05,2009,2009 (#8),read,"Not nearly as useful as I had hoped. Overall, it made sense, even if it had some ""woo"" in it, but I wasn't terribly impressed.",,,1,,,0,,,,,
1713525,How to Wrap Five More Eggs: Traditional Japanese Packaging,Hideyuki Oka,"Oka, Hideyuki",Michikazu Sakai,"=""0834801086""","=""9780834801080""",3,4.30,Weatherhill Inc,Hardcover,215,1975,,2009/02/04,2009/02/02,,,read,"I don't really know how to start reviewing this book. It's really just a huge book of pictures of Japanese packaging. As I read it (if the act of looking at each picture could be called reading), I would be struck by the design of a package every so often, but I skimmed through much of the book not knowing what the package was for. There is an appendix of sorts at the end explaining the pictures, but I really wish the blurbs had been included with the pictures. So, I guess it's pretty nifty, but not nifty enough for me to flip back and forth between picture and appendix. If the blurbs had been nearer the pictures, I probably would've given this another star.",,,1,,,0,,,,,
2855034,Nation,Terry Pratchett,"Pratchett, Terry",,"=""0061433012""","=""9780061433016""",5,4.08,HarperCollins,Hardcover,367,2008,2008,2009/02/04,2009/02/02,2009,2009 (#7),read,"I was waffling between rating this a four or five. But I think I like it enough that it gets the full five stars. It was simple to read, being YA, but not overly so. I liked the mix of simplicity and depth, even if the depth was somewhat limited. I just really enjoyed the act of reading this novel.",,,1,,,0,,,,,
43736,"NextWave: Agents of H.A.T.E., Vol. 2: I Kick Your Face",Warren Ellis,"Ellis, Warren","Stuart Immonen, Wade Von Grawbadger, Dave McCaig","=""0785119108""","=""9780785119104""",5,4.29,Marvel,Paperback,144,2008,2007,,2009/02/04,,,read,,,,1,,,0,,,,,
43725,"NextWave: Agents of H.A.T.E., Vol. 1: This is What They Want",Warren Ellis,"Ellis, Warren","Stuart Immonen, Wade Von Grawbadger, Dave McCaig","=""0785122788""","=""9780785122784""",5,4.16,Marvel Comics Group,Hardcover,144,2006,2006,,2009/02/04,,,read,,,,1,,,0,,,,,
2651596,Why Popcorn Costs So Much at the Movies: And Other Pricing Puzzles,Richard B. McKenzie,"McKenzie, Richard B.",,"=""0387769994""","=""9780387769998""",3,3.27,Copernicus Books,Hardcover,326,2008,2008,2009/02/02,2009/01/26,2009,2009 (#6),read,"Kind of interesting, but rather dry. There's some good stuff in the book, but I liked The Undercover Economist better.",,,1,,,0,,,,,
1908456,Presentation Zen: Simple Ideas on Presentation Design and Delivery,Garr Reynolds,"Reynolds, Garr",,"=""0321525655""","=""9780321525659""",4,4.07,New Riders,Paperback,229,2008,2007,2009/01/25,2009/01/25,2009,2009 (#5),read,"Being at Microsoft, I've seen my fair share of crappy presentations. Anyone giving a presentation should be forced to read this book.",,,1,,,0,,,,,
4377271,"How to Break a Terrorist: The U.S. Interrogators Who Used Brains, Not Brutality, to Take Down the Deadliest Man in Iraq",Matthew Alexander,"Alexander, Matthew",John R. Bruning,"=""1416573151""","=""9781416573159""",4,4.01,Free Press,Hardcover,288,2008,2008,2009/01/24,2009/01/24,2009,2009 (#4),read,"Not exactly what I was expecting, but still interesting in its own right. I though this would be more about facts and policies, but it turned out to be a story of how the author helped catch one of the major terrorists in Iraq. (Really, ""How I Broke Terrorists"" would have been a more accurate title.) Pretty easy and fun to read.",,,1,,,0,,,,,
3598195,"The Stepsister Scheme (Princess, #1)",Jim C. Hines,"Hines, Jim C.",,"=""0756405327""","=""9780756405328""",3,3.75,DAW,Mass Market Paperback,344,2009,2008,2009/01/22,2009/01/23,2009,2009 (#3),read,"A fun read. Uses the original forms of the fairy tales, which I somehow knew of already. (Perhaps from Fables? I forget.) Kind of interesting, but not really fleshed out enough for my liking.",,,1,,,0,,,,,
405790,Beautiful Code: Leading Programmers Explain How They Think,Andy Oram,"Oram, Andy","Greg Wilson, Jon L. Bentley, Brian W. Kernighan, Charles Petzold, Douglas Crockford, Henry S. Warren Jr., Ashish Gulhati, Lincoln Stein, Jim Kent, Jack Dongarra, Poitr Luszczek, Adam Kolawa, Greg Kroah-Hartman, Diomidis Spinellis, Andrew Kuchling, Travis E. Oliphant, Ronald Mak, Rogério Atem de Carvalho, Rafael Monnerat, Bryan Cantrill, Jeffrey Dean, Sanjay Ghemawat, Simon Peyton Jones, R. Kent Dybuig, William R. Otte, Douglas C. Schmidt, Andrew Patzer, Karl Fogel, Tim Bray, Elliotte Rusty Harold, Michael C. Feathers, Alberto Savoia","=""0596510047""","=""9780596510046""",4,3.76,O'Reilly Media,Paperback,563,2007,2009,2009/01/16,2009/01/12,2009,2009 (#2),read,"Not as good as I had hoped, although there are a few gems between the covers. There's a lot of actual code in this book though, so be prepared to do some serious reading and thinking should you pick it up. Overall, it was fun to read, but I'm not sure how much I took away.",,,1,,,1,,,Like new,,
2161966,The Black Hole War: My Battle with Stephen Hawking to Make the World Safe for Quantum Mechanics,Leonard Susskind,"Susskind, Leonard",,"=""0316016403""","=""9780316016407""",4,4.11,"Little, Brown and Company",Hardcover,480,2008,2008,2009/01/07,2008/12/29,2009,2009 (#1),read,"I enjoyed reading this, although Susskind lost me about 3/4ths of the way through. As always, I like seeing what's going on in modern physics, even if it goes way over my head. However, the tone seemed a bit awkward at times, and it seemed to me that Susskind has a chip on his shoulder from arguing with the other physicists.",,,1,,,0,,,,,
315425,In Defense of Food: An Eater's Manifesto,Michael Pollan,"Pollan, Michael",,"=""1594201455""","=""9781594201455""",4,4.06,Penguin Press,Hardcover,205,2008,2008,2008/12/29,2008/12/26,2008,2008 (#3),read,"Didn't really learn anything new, but Pollan's thoughts on food mostly match up with my own. It's mostly a deeper look at the ideas he put forth in the NYT article a little while back. I don't disagree with much of what he says, and this is would be a good summary for those who want to look into his ""Eat food. Not too much. Only plants"" suggestion.",,,1,,,0,,,,,
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",4,4.17,"Little, Brown and Company",Hardcover,309,2008,2008,2008/12/25,2008/12/25,2008,2008 (#17),read,"Posits that culture and circumstances plays a large part in how people turn out. Makes sense. Pretty quick and easy read, much like Blink was. Lots of interesting data points and stuff to think about.",,,1,,,0,,,,,
